itemType,reviewId,productId,productUrl,productName,authorId,submissionTime,rating,text,title,badges,negativeFeedback,positiveFeedback,recommended,userNickname,syndicationSource,externalSource,photos
Review,320007187,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf125540,2024-09-27,5,[This review was collected as part of a promotion.] This creatine powder is very effective. I personally love just putting it in water since it has no flavor. I use it right before the gym and it helps me train longer. It mixes up well and gentle on my stomach.,Mixes with water well,[],0,0,,melsbb85,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321008393,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf8234428,2024-10-12,5,"[This review was collected as part of a promotion.] This is something that supports strength and recovery. Widely used for workouts but if you are looking to build strength in your body this is a good product. I liked that it's unflavored, you can mix it with just about anything and not have it one flavor. Mixes nice, no clumps and dissolves pretty easily. The jar is pretty big and will last me quite a while. Overall really great product to have on hand.",Great product for everyone,[],0,0,,stacyw36,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,325059814,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf5882388,2024-11-10,5,"[This review was collected as part of a promotion.] Optimum Nutrition's Creatine Unflavored is a solid choice for anyone looking to enhance their workout performance and support muscle growth. This product stands out for its purity and effectiveness, making it a staple in many fitness enthusiasts' supplement regimens.

One of the key benefits of this creatine is its unflavored nature, which allows for easy mixing with any beverage or protein shake without altering the taste. This versatility makes it convenient to incorporate into your daily routine, whether you prefer it in water, juice, or your favorite smoothie. 

In terms of performance, users often report noticeable improvements in strength, endurance, and recovery time. The micronized formula enhances solubility, ensuring that it dissolves easily and is readily absorbed by the body. This means that you can take it pre- or post-workout without any digestive discomfort.

Another great feature of Optimum Nutrition's Creatine is its commitment to quality. The product undergoes rigorous testing to ensure purity and potency, which is reassuring for consumers who prioritize safety in their supplements. 

Overall, Optimum Nutrition's Creatine Unflavored is an excellent addition to any athlete's supplement stack. Its effectiveness, ease of use, and high-quality formulation make it a trustworthy option for those looking to boost their performance and achieve their fitness goals. If you're seeking a reliable creatine supplement without frills, this one is definitely worth considering.",Helped alot,[],0,0,,,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,323604381,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf1549216,2024-11-04,5,"[This review was collected as part of a promotion.] Love this supplement, tasteless and is my favorite mix with my juices. I've also mixed it with water but I prefer to blend in my juices. I def. noticed more energy and strength in my workouts as well as a major improvement in my performance. Pricing is descent and I'm able to continue purchasing it and using daily.",Great supplement,[],0,0,,ravingalamode,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,324255207,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf1738588,2024-11-06,4,"[This review was collected as part of a promotion.] I like Micronized Creatine for improving my strength and energy. I use it especially during short bursts of activity like lifting weights. I've noticed faster recovery times and fewer muscle injuries. This powder is easy to incorporate into my daily routine since it mixes well with water or other beverages. The only thing I didn't like is the chalkiness of it. Otherwise, it does what it does.",Does what it does,[],0,0,,kobethecloser,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321038305,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf8850122,2024-10-13,3,"[This review was collected as part of a promotion.] I'm always looking for ways to improve my workouts and overall health. I have heard many things about creatine so I was glad I was given the opportunity to try it out. 
Although I'm still in the testing stage, as of now I don't have any complaints.
I love the fact that the creatine is unflavored. This allows me to mix it with whatever liquid I want to. 
I have taken the creatine before my workout and after my workout. I haven't determined which routine works best for me.
The other thing I like about the creatine is it has definitely helped me increase my water intake. ￼ I feel with continued use. I will get great results.",Working it out,[],0,0,,krisw13,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321581045,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf37034,2024-10-19,3,[This review was collected as part of a promotion.] I received this product complimentary via influenster and the company itself in exchange for my honest review. Gave this to my fiance and he said it's good. He is says he doesn't prefer it over his previous one but that it still gets the job done. Mixes well and he said it helps work outs.,Likes it,[],0,0,,,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320164015,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf10168168,2024-09-30,5,[This review was collected as part of a promotion.] This product is high quality and extremely effective. I have noticed a big difference in my gains since introducing this product to my regimen. I would highly recommend this to anyone who is weight training. You do have to make sure you're drinking enough water to use this supplement,Top quality,[],0,0,,erikas262,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321215583,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf5645737,2024-10-15,1,"[This review was collected as part of a promotion.] I received this product to try, but the smell of the package is very weird and I am afraid of drinking it. I did try the powder itself and it has an bad aftertaste. I have not been able to try it as a drink just because i don't like the smell, it smells like an example of gasoline. I have never smell something like that before. Not sure if it is supposed to smells like that, but I am afraid of trying it and messing with my stomach. You can try it and help me understand better.",Not sure of taste of product,[],0,0,,delinisem,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,322133788,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf9272093,2024-10-24,5,"[This review was collected as part of a promotion.] Optimum Nutrition's Micronized Creatine is a standout choice for anyone looking to enhance their athletic performance and muscle recovery.

Mixability: One of the key features of this creatine is its micronization process, which allows for better solubility in water. It mixes easily and leaves minimal residue, making it convenient to add to shakes or even just plain water.

Performance: I had noticeable increase in strength and endurance during my workouts. This creatine helps promote ATP production, which can lead to improved performance in high-intensity training.

Taste: While the unflavored version is neutral and doesn't overpower other ingredients in a shake, I found the taste bland.

Packaging: The packaging is practical and resealable, ensuring freshness. The scoop included is appropriately sized for easy measurement.

Conclusion: Overall, Micronized Creatine from Optimum Nutrition is an excellent choice for both beginners and experienced athletes. It provides a reliable boost to performance without unnecessary additives, making it a solid addition to any supplement regimen.",Optimum Nutrition's Micronized Creatine is a standout choice for anyone looking to enhance their athletic performance and muscle recovery.,[],0,0,,slzmn85,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320162363,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12494395,2024-09-30,5,"[This review was collected as part of a promotion.] As someone who loves going to the gym, especially for working on my upper body strength I find this creatine powder to be VERY beneficial and useful for daily workouts! This is unflavored, so you can add it to whatever you'd like and not have to worry about an overpowering taste. I add this to my protein shakes, sometimes even smoothies and it always works out great. I can feel the difference ever since I started using this stuff, it actually motivates me to go to the gym every single day! So easy to use too, it mixes in quickly. There are no weird ingredients either, it's simply just creatine!",Love it!,[],0,0,,jessicap1093,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320645330,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf9538761,2024-10-07,4,"[This review was collected as part of a promotion.] I received this product for free in exchange for my honest review. I work out regularly and use creatine intermittently as a pre-workout supplement. When I first researched different brands a few years ago, I decided on Optimum Nutrition (ON) and opted for their creatine in pill form, which I liked a lot. Creatine is widely recommended as an effective supplement for muscle growth, and after using it for several months, I found it beneficial, although its impact may vary depending on individual body types.
This particular product is in powder form—a white, tasteless powder that I mixed with about 8 ounces of water. However, it isn't very water-soluble, which is why I prefer the pill form. Because of this inconvenience, I rated it 4 stars. It's best to mix it with a more substantial base, such as a protein shake, as suggested on the label. Despite this, I would still recommend ON's creatine supplement for those looking for a reliable and effective option.",Recommend,[],0,0,,zibaprs,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321191782,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf6914934,2024-10-15,5,"[This review was collected as part of a promotion.] This creatine powder is fantastic. It helps
 me recover with much less soreness after my workouts. I also feel more hydrated when I take this. Taste isn't bad either and it mixes well. Very pleased with this product.",Awesome Creatine,[],0,0,,falonbrittney,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321759662,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf4081638,2024-10-22,4,[This review was collected as part of a promotion.] Im new to the world of supplements so I wasn't sure about creatine and when I learned it made you bigger that was interesting. The benefits of this is not for me but I passed it along to a friend that loves to workout and they are getting great results.,For workout buffs,[],0,0,,extrapicklez,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321824527,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf281970,2024-10-23,4,"[This review was collected as part of a promotion.] Why do I insist on being so weird? I don't know, but let me tell you about a little experiment I like to call crea-tea-ne. I'm not really into flavored drinks (which you're supposed to mix this creatine powder with) so I thought why not mix it into my favorite hot tea. It has a very mild bitter flavor but really not too bad. My husband tells me that creatine can also be good for brain function and I obviously need some help in that department. Meanwhile, I really should start weight lifting again and put this to good use","Very mild flavor, dissolves well",[],0,0,,erinb4cff,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321433586,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf9931811,2024-10-17,5,"[This review was collected as part of a promotion.] This supplement offers good quality, with no taste, no smell, and is easy to swallow—definitely recommend I've noticed a significant increase in my energy levels and feel much stronger when I take it regularly before my workouts. Highly recommend it for an effective pre-workout boost!",Definitely a good boost,[],0,0,,barbiebrittany9,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320558622,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12719927,2024-10-06,4,"[This review was collected as part of a promotion.] I've received this product complimentary in exchange for my honest review. We have never tried Micronized Creatine powder before. My husband use it as a pre-workout. It's really effective. The product helps supporting muscle and energy levels. Even though it is unflavored, it's still has a slightly taste to us, so we refer to mix it in a protein shake. Also it would be great if it could come with a measure spoon.",Effective,[],0,0,,moonv23,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320352209,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf60864,2024-10-03,5,"[This review was collected as part of a promotion.] Gave me more energy and stamina in the gym. It says there is no flavor and that's absolutely correct, it is a little hard to dissolve in cold water though so it's a little gritty. Simple ingredients and has over 100 servings. For the price it's a great deal. No headaches or acne so far, not crazy gains but definitely a little difference after a week or so.",Great creatine for beginners,[],0,0,,mamatayyy,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321383481,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf4873131,2024-10-16,5,"[This review was collected as part of a promotion.] Perfect! Now it is primarily stored in the muscle tissue. Creatine is found in beef, poultry and seafood. There is a loading and a maintenance phase of using creatine supplements. Having experienced what this supplement can do for about a year now I jumped on the opportunity to try a new one free! It is worth it and 100% the right price for a good product that has 3rd party testing on Quality control. Great value for money and there's no taste so chunk into your protein shake or anything you're drinking and there isn't a smell either.",Affordable and quality tested!,[],0,0,,complicatedbrat,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321038305,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf8850122,2024-10-13,3,"[This review was collected as part of a promotion.] I'm always looking for ways to improve my workouts and overall health. I have heard many things about creatine so I was glad I was given the opportunity to try it out. 
Although I'm still in the testing stage, as of now I don't have any complaints.
I love the fact that the creatine is unflavored. This allows me to mix it with whatever liquid I want to. 
I have taken the creatine before my workout and after my workout. I haven't determined which routine works best for me.
The other thing I like about the creatine is it has definitely helped me increase my water intake. ￼ I feel with continued use. I will get great results.",Working it out,[],0,0,,krisw13,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,323099743,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12042783,2024-10-28,5,[This review was collected as part of a promotion.] Creatine is unflavored so can be put in any drink giving it great mixabillity.  The ingredient quality is amazing and the value for money is on point.  I do think this helps with muscle gain and recovery.,Unflavored with good value for money,[],0,0,,tabithak28,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321008393,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf8234428,2024-10-12,5,"[This review was collected as part of a promotion.] This is something that supports strength and recovery. Widely used for workouts but if you are looking to build strength in your body this is a good product. I liked that it's unflavored, you can mix it with just about anything and not have it one flavor. Mixes nice, no clumps and dissolves pretty easily. The jar is pretty big and will last me quite a while. Overall really great product to have on hand.",Great product for everyone,[],0,0,,stacyw36,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321096543,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf11826792,2024-10-14,2,"[This review was collected as part of a promotion.] This was not what I expected.Didn't taste great even thoughthey say it doesn't have a tasteyou can still taste it.I probably would not get it It mixed and very well like you couldn't see it, but it just didn't it hurt like us?It still had a taste to me",Nope,[],0,0,,therightstuff276,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320394248,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf10614538,2024-10-03,4,[This review was collected as part of a promotion.] The taste it tastes funky on the value for the what it cost it's worth it the ingredients are good the effectiveness of it if that's work but I can't get over the fact of it tastes weird it makes the mixability of it it makes us good but if you let it sit you have to mix it again.,Good,[],0,0,,ricardom26,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321576077,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12632368,2024-10-19,5,"[This review was collected as part of a promotion.] Excellent option to promote muscle growth and development. Easy dissolution, reduces muscle fatigue and improves physical performance. Just what I needed to complete my workouts and the price is very affordable.",Excellent complement,[],0,0,,tania_sofiap,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320335181,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12233807,2024-10-02,5,[This review was collected as part of a promotion.] Scooped this ON Creatine for my husband and he has been loving adding it to his daily supplements! He loves that it's unflavored so he can add it to any drink and it not compromise what he is drinking. It has helped him to build leaner muscle and just feel stronger. Packaging is great too as it has a long handled spoon to really get into the deep container!,Build muscle without compromising taste!,[],0,0,,jeanetteg33,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321581045,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf37034,2024-10-19,3,[This review was collected as part of a promotion.] I received this product complimentary via influenster and the company itself in exchange for my honest review. Gave this to my fiance and he said it's good. He is says he doesn't prefer it over his previous one but that it still gets the job done. Mixes well and he said it helps work outs.,Likes it,[],0,0,,,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320527975,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12587628,2024-10-05,4,[This review was collected as part of a promotion.] It took a while to receive the product. It is my first time using protein powders. The taste is good when mixed with other flavor. It comes in a good size. The ingredient quality looks good. I hope to implement this in my workout routine so I can see results.,Protein powder,[],0,0,,lisap478,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,323833035,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf4923013,2024-11-06,4,"[This review was collected as part of a promotion.] I had tried before Optimum Nutrition whey protein and I'm a satisfied customer, now with the creatine powder I can say I'm truly satisfied about the results, after a couple weeks of trying it I felt more energy and better performance during my workout routine at the gym. The product is easy to mix, but I give it a 4 stars because I prefer flavored supplements.",Effective results and improved performance,[],0,0,,angeladrn,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,323155707,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf5634061,2024-10-28,5,"[This review was collected as part of a promotion.] My husband loves it.  He drank it in juice and was surprised when he couldn't taste or tell it was in his juice. It mixed up really well and loved the effects. After using this, he will look into buying more!",Tastleless!!!!,[],0,0,,brittmische,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320266579,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf6325612,2024-10-01,5,"[This review was collected as part of a promotion.] Optimum Nutrition Creatine Powder is a top choice for fitness enthusiasts looking to boost their performance. This micronized creatine monohydrate mixes easily into water or shakes, leaving no clumps or gritty texture. It effectively enhances strength, endurance, and muscle recovery during workouts. With its unflavored formula, it's versatile and easy to incorporate into any supplement routine. Ideal for athletes and those looking to improve their training results.",Best for the Beast,[],0,0,,nusky21,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320162363,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf12494395,2024-09-30,5,"[This review was collected as part of a promotion.] As someone who loves going to the gym, especially for working on my upper body strength I find this creatine powder to be VERY beneficial and useful for daily workouts! This is unflavored, so you can add it to whatever you'd like and not have to worry about an overpowering taste. I add this to my protein shakes, sometimes even smoothies and it always works out great. I can feel the difference ever since I started using this stuff, it actually motivates me to go to the gym every single day! So easy to use too, it mixes in quickly. There are no weird ingredients either, it's simply just creatine!",Love it!,[],0,0,,jessicap1093,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320142601,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf9751752,2024-09-30,4,[This review was collected as part of a promotion.] Great sized bottle and really like being able to add it to my morning tea and coffee. It does have a slight taste that it leaves even though it's unflavored. It doesn't bother me too much but be warned you can tell when it's in hot drinks. Added to a smoothie I can't taste it though.,Good addition,[],0,0,,emmas462,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320276566,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf7438859,2024-10-02,5,"[This review was collected as part of a promotion.] Optimum Nutrition Creatine Unflavored 300g is a high-quality creatine monohydrate powder that supports muscle strength, size, and recovery. The unflavored formula makes it easy to mix into any beverage or protein shake, and its micronized form ensures quick absorption. Perfect for those looking to enhance their workouts and improve endurance, it works best when combined with a balanced diet and regular weight training. Consistent use leads to noticeable improvements in performance and muscle growth over time, making it a staple for serious athletes and fitness enthusiasts.",Powerful Muscle Support,[],0,0,,samah_hg,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,325048675,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf4053380,2024-11-10,5,[This review was collected as part of a promotion.] It really doesn't have a taste so I actually add to my coffee in the morning. I work at a school so I get a work out running all over the school! It does give some energy to get through the day! I haven't seen a weight gain though.,No flavor!,[],0,0,,courtniibbyy,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,321727497,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf5757047,2024-10-21,5,[This review was collected as part of a promotion.] This product was shipped to me incentivized by Influenster for my honest review. Creatine always helps give me a pump with my workouts and this product is from Optimum Nutrition one of the best names in protein and other muscle growth supplements. No flavor and mixes well,Optimum Nutrition a leader in supplements,[],0,0,,caterinat4,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
